Codigo	Entidade	TipoEntidade	NIF	Rua	Localidade	CodigoPostal	DescrPostal	Email	Telefone	Fax	Sitio	CodigoINE	Eleitores2011	Populacao2011	Area_ha	NomeCompleto
7038	Carvalho (PENACOVA)	Freguesia	509008380	Edifício Junta de Freguesia	Carvalho (PENACOVA)	3360-016	CARVALHO	freguesiadecarvalho@outlook.pt	239477218	239477218	www.freguesiadecarvalho.pt	61301	957	977	3013.57	Carvalho
14118	Carvalho e Basto (Santa Tecla) (CELORICO DE BASTO)	Freguesia	510835767	Feira- Carvalho	Carvalho  (CELORICO DE BASTO)	4890-153	CARVALHO	geral@jf-carvalho.pt	255482147			30526				União das freguesias de Carvalho e Basto (Santa Tecla)
5956	Carvalhos (BARCELOS)	Freguesia	507334760	Rua de São Martinho	Carvalhas (BARCELOS)	4755-114	CARVALHAS	carvalhas.jf@maisbarcelos.pt	252957185	252957185	www.carvalhas.maisbarcelos.pt	30221	709	781	349.45	Carvalhas
8243	Carvalhosa (PAÇOS DE FERREIRA)	Freguesia	507105141	Rua de S. Tiago, Nº 793	Carvalhosa (PAÇOS DE FERREIRA)	4590-064	CARVALHOSA	jfcarvalhosa@iol.pt	255964621	255964621	www.jfcarvalhosa.pt	130902	3502	4257	598.89	Carvalhosa
6637	Carviçais (TORRE DE MONCORVO)	Freguesia	509004512	Rua Cabo Lugar 10 - Quinta da Estrada	Carviçais (TORRE DE MONCORVO)	5160-066	CARVIÇAIS	jfcarvicais@espigueiro.pt	279939283	279342132		40905	947	882	6299.95	Carviçais
7891	Carvoeira (MAFRA)	Freguesia	507417216	Estrada Nacional 247	Carvoeira (MAFRA)	2655-030	CARVOEIRA	juntacarvoeira@sapo.pt	261865094	261869271		110902	1336	1432	821.29	Carvoeira
14517	Carvoeira e Carmões (TORRES VEDRAS)	Freguesia	510835775	Rua Jaime Franco das Neves, N.º 27	Carvoeira (TORRES VEDRAS)	2560-145	CARVOEIRA	jfcarvoeira@mail.telepac.pt	261743217	261742103		111323				União das freguesias de Carvoeira e Carmões
8517	Carvoeiro (MAÇÃO)	Freguesia	507011996	Rua do Carril, N.º 80	Carvoeiro (MAÇÂO)	6120-313	CARVOEIRO	jfcarvoeiro@gmail.com	241574229	241574229		141304	694	794	4891.52	Carvoeiro
8050	Casa Branca (SOUSEL)	Freguesia	506873323	Rua do Posto, N.º 11	Casa Branca (SOUSEL)	7470-133	CASA BRANCA	jfreg.casabranca@mail.telepac.pt	268539519	268530022		121502	1174	1392	10100.40	Casa Branca
14664	Casais e Alviobeira (TOMAR)	Freguesia	510835783	Largo da Igreja Matriz	Casais  (TOMAR)	2305-309	CASAIS	uniaocasaisalviobeira@gmail.com	919465764			141818				União das freguesias de Casais e Alviobeira
5737	Casal Comba (MEALHADA)	Freguesia	506956750	Rua do Campo de Futebol, N.º 1	Casal Comba  (MEALHADA)	3050-159	CASAL COMBA	j.f.casalcomba@net.novis.pt	231205761	231205761	www.freguesiadecasalcomba.pt	11103	3032	3298	1880.42	Casal Comba
7920	Casal de Cambra (SINTRA)	Freguesia	506856704	Rua de Bragança, N.º 1	Casal de Cambra (SINTRA)	2605-727	CASAL DE CAMBRA	geral@casalcambra.com	219816720	219811606	www.jf-casalcambra.pt	111115	8588	9865	216.95	Casal de Cambra
7390	Casal de Cinza (GUARDA)	Freguesia	506669432	Largo Igreja, N.º 24	Casal de Cinza (GUARDA)	6300-070	CASAL DE CINZA	freguesiacasalcinza@iol.pt	271963450			90711	613	592	1796.83	Casal de Cinza
7343	Casal Vasco (FORNOS DE ALGODRES)	Freguesia	506992730	Largo Rossio	Casal Vasco (FORNOS DE ALGODRES)	6370-021	CASAL VASCO	jf@casalvasco.com	271701121		www.casalvasco.com	90502	267	269	673.41	Casal Vasco
7307	Casas do Soeiro (CELORICO DA BEIRA)	Freguesia	506901750	Largo do Terreiro	Casas do Soeiro  (CELORICO DA BEIRA)	6360-220	CASAS DO SOEIRO	fcasasdosoeiro@hotmail.com	271743626			90322	458	501	599.74	Casas do Soeiro
14476	Cascais e Estoril (CASCAIS)	Freguesia	510835791	Rua de Santa Rita, 45	Cascais	2765-281	CASCAIS	contabilidade@jf-cascaisestoril.pt	214849552	214849559		110508				União das freguesias de Cascais e Estoril
14257	Casegas e Ourondo (COVILHÃ)	Freguesia	510835805	Rua Direita, N.º 2	Casegas (COVILHÃ)	6225-123	CASEGAS	ufcasegasourondo@mail.com	275663490	275663490		50334				União das freguesias de Casegas e Ourondo
14659	Casével e Vaqueiros (SANTARÉM)	Freguesia	510835813	Largo da Comenda	Casével (SANTARÉM)	2000-461	CASÉVEL	freguesia.casevel@gmail.com	243441253	243441266		141631				União das freguesias de Casével e Vaqueiros
9440	Castainço (PENEDONO)	Freguesia	506892760	Rua das Porteiras, N.º 4	Castainço (PENEDONO)	3630-087	CASTAINÇO		254505034		www.freguesiadecastanco.com	181203	212	182	1337.02	Castainço
7391	Castanheira (GUARDA)	Freguesia	506592243	Largo Outão Castanheira	Castanheira (GUARDA)	6300-075	CASTANHEIRA	castanheirajuntafreg@sapo.pt	271947452	271947765	www.jf-castanheira.com	90712	532	425	2464.12	Castanheira
8835	Castanheira (PAREDES DE COURA)	Freguesia	507221613	Lugar de Corredouras	Castanheira (PAREDES DE COURA)	4940-105	CASTANHEIRA	jfcastanheira@oninet.pt	936790687		www.jf-castanheira-pcoura.com	160503	650	642	776.45	Castanheira
7553	Castanheira (TRANCOSO)	Freguesia	506927172	Carreira da Vila (EM 597)	Castanheira (TRANCOSO)	6420-331	CASTANHEIRA	jfregcastanheira@sapo.pt	271894570	271947769		91303	236	235	999.34	Castanheira
14448	Castanheira de Pêra e Coentral (CASTANHEIRA DE PÊRA)	Freguesia	510835821	Rua Silva Bernardes, N.º 2	Castanheira de Pera	3280-044	Castanheira de Pera	freguesia.castpera@sapo.pt	236434306	236434322		100703				União das freguesias de Castanheira de Pêra e Coentral
14523	Castanheira do Ribatejo e Cachoeiras (VILA FRANCA DE XIRA)	Freguesia	510835830	Rua D. António de Ataíde, N.º 63	Castanheira do Ribatejo (VILA FRANCA DE XIRA)	2600-607	CASTANHEIRA DO RIBATEJO	geral@jf-castanheiraribatejo.pt	263299747	263299401	www.jf-castanheiraribatejo.pt	111414				União das freguesias de Castanheira do Ribatejo e Cachoeiras
14205	Castanheiro do Norte e Ribalonga (CARRAZEDA DE ANSIÃES)	Freguesia	510835848	Rua D. Maria I.M.B.A. e Lima Pereira	Castanheiro  (CARRAZEDA DE ANSIÃES)	5140-131	CASTANHEIRO	jcastanheiro@sapo.pt	278681007	278681007		40322				União das freguesias de Castanheiro do Norte e Ribalonga
9471	Castanheiro do Sul (SÃO JOÃO DA PESQUEIRA)	Freguesia	507055187	Estrada Municipal, N.º46	Castanheiro do Sul (SÃO JOÃO DA PESQUEIRA)	5130-035	CASTANHEIRO DO SUL	jfcsul@hotmail.com	254463059	254464011	www.castanheirodosul.com	181501	464	474	2039.52	Castanheiro do Sul
6638	Castedo (TORRE DE MONCORVO)	Freguesia	506997758	Rua do Castelo	Castedo (TORRE DE MONCORVO)	5160-071	CASTEDO	juntacastedo071@hotmail.com	279979279	279979279		40906	276	275	1793.62	Castedo
14763	Castedo e Cotas (ALIJÓ)	Freguesia	510835856	Av.ª Nosa senhora de Fátima	Castedo (ALIJÓ)	5070-238	CASTEDO					170121				União das freguesias de Castedo e Cotas
14211	Castelãos e Vilar do Monte (MACEDO DE CAVALEIROS)	Freguesia	510835864	Largo Acácio Victor Ferreira, 1	Castelãos (MACEDO DE CAVALEIROS)	5340-082	CASTELÃOS	jf-castelaos@sapo.pt				40541				União das freguesias de Castelãos e Vilar do Monte
7493	Casteleiro (SABUGAL)	Freguesia	507313615	Rua do Ribeirinho, N.º 8	Casteleiro (SABUGAL)	6320-121	CASTELEIRO	jf-casteleiro@sabugal.pt	271388787	271388787		91112	460	512	4450.22	Casteleiro
6790	Castelejo (FUNDÃO)	Freguesia	507399463	Travessa da Santa Luzia	Castelejo (FUNDÃO)	6230-152	CASTELEJO	jfcastelejo@gmail.com	275598837	275598837		50412	844	824	2951.82	Castelejo
9381	Castelo (MOIMENTA DA BEIRA)	Freguesia	506980553	Rua Calçada, N.º 1	Castelo (MOIMENTA DA BEIRA)	3620-139	CASTELO		254583477			180708	336	315	927.74	Castelo
6859	Castelo (SERTÃ)	Freguesia	508534810	Edifício Junta de Freguesia	Castelo (SERTÃ)	6100-096	CASTELO	jf_castelo@sapo.pt	274802179			50903	1079	1163	2457.43	Castelo
7280	Castelo Bom (ALMEIDA)	Freguesia	507057449	Edifício Junta de Freguesia	Castelo Bom (ALMEIDA)	6355-042	CASTELO BOM		271513728			90207	239	181	2504.14	Castelo Bom
6727	Castelo Branco (CASTELO BRANCO)	Freguesia	506848930	Largo do Espírito Santo, N.º 41-42	Castelo Branco	6000-105	CASTELO BRANCO	secretaria@jf-castelobranco.pt	272343430	272320475	www.jf-castelobranco.pt	50205	27591	31240	17026.24	Castelo Branco
9684	Castelo Branco (HORTA)	Freguesia	512074933	Loteamento do Lameiro	Castelo Branco (HORTA)	9900-323	CASTELO BRANCO (HORTA)	juntadefreguesia@castelobranco.org	292943404	292943660	www.castelobranco.org	470102	1175	1349	2391.47	Castelo Branco
6611	Castelo Branco (MOGADOURO)	Freguesia	506556581	Rua das Eiras - Estrada Nacional, N.º 221	Castelo Branco (MOGADOURO)	5200-130	CASTELO BRANCO	jf.castelobranco@sapo.pt	279599443	279599443		40807	632	540	5431.10	Castelo Branco
14580	Castêlo da Maia (MAIA)	Freguesia	510833020	RUA DO PADRE DOMINGOS DA SILVA, 40	MAIA	4475-124	MAIA					130618				Castêlo da Maia
9426	Castelo de Penalva (PENALVA DO CASTELO)	Freguesia	506893200	Rua da Igreja, N.º 12	Castelo de Penalva (PENALVA DO CASTELO)	3550-039	CASTELO DE PENALVA	jf.castelo@cm-penalvadocastelo.pt	232646605			181102	1095	1070	2716.17	Castelo de Penalva
8955	Castelo do Neiva (VIANA DO CASTELO)	Freguesia	505094380	Rua da Escola, N.º 49	Castelo do Neiva (VIANA DO CASTELO)	4935-573	CASTELO DO NEIVA	jf.castelodoneiva@mail.telepac.pt	258871301	258871301	www.jf-castelodoneiva.com	160910	3516	3203	694.49	Castelo do Neiva
7581	Castelo Melhor (VILA NOVA DE FOZ CÔA)	Freguesia	506956938	Largo da Escola	Castelo Melhor (VILA NOVA DE FOZ CÔA)	5150-116	CASTELO MELHOR	jfcastelomelhor@sapo.pt	279713116	279713116		91402	370	336	3677.23	Castelo Melhor
14371	Castelo Mendo, Ade, Monteperobolso e Mesquitela (ALMEIDA)	Freguesia	510835872	Largo da Igreja, N.º 2	Castelo Mendo (ALMEIDA)	6355-051	CASTELO MENDO	uf.cmamm@gmail.com	271581014			90232				União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela
6791	Castelo Novo (FUNDÃO)	Freguesia	506665925	Largo da Bica, N.º 2	Castelo Novo (FUNDÃO)	6230-160	CASTELO NOVO	freguesia.castelonovo@gmail.com	275567878	275567878		50413	352	439	4051.09	Castelo Novo
7327	Castelo Rodrigo (FIGUEIRA DE CASTELO RODRIGO)	Freguesia	507028007	Rua do Relógio, N.º 5	Castelo Rodrigo  (FIGUEIRA DE CASTELO RODRIGO)	6440-031	CASTELO RODRIGO	freguesiadecastelorodrigo@gmail.com	271311077			90403	200	469	3294.34	Castelo Rodrigo
8288	Castelões (PENAFIEL)	Freguesia	501131825	Avenida José Teixeira da Silva, N.º 151	Castelões (PENAFIEL)	4560-055	CASTELÕES	geral@jf-casteloes.pt	255734798	255734798	www.jf-casteloes.pt	131107	1272	1413	421.98	Castelões
9564	Castelões (TONDELA)	Freguesia	507035828	Rua da Escola Primária, N.º 264	Telhado Castelões (TONDELA)	3465-132	CASTELÕES	jfcasteloes@sapo.pt	232851206	232851206		182105	1741	1768	1711.85	Castelões
6324	Castelões (VILA NOVA DE FAMALICÃO)	Freguesia	506978753	Rua José Correia Machado, N.º 49	Castelões (VILA NOVA DE FAMALICÃO)	4770-865	CASTELÕES	info-geral@jf-casteloes.com	252992061	252992061	www.jf-casteloes.com	31210	1659	1746	352.85	Castelões
14196	Castrelos e Carrazedo (BRAGANÇA)	Freguesia	510835880	Estrada Municipal, N.º 65	Castrelos (BRAGANÇA)	5300-471	CASTRELOS					40251				União das freguesias de Castrelos e Carrazedo
9296	Castro Daire (CASTRO DAIRE)	Freguesia	506663841	Rua Inocêncio S Cruz Castro Daire	Castro Daire	3600-187	CASTRO DAIRE	fregcastrodaire@sapo.pt	232382603	232382603	www.jf-castrodaire.pt	180304	4079	4578	3252.82	Castro Daire
6450	Castro de Avelãs (BRAGANÇA)	Freguesia	507175247	Edifício Junta de Freguesia	Castro de Avelãs (BRAGANÇA)	5300-481	CASTRO DE AVELÃS		273327741/273328461	273327741		40209	308	483	1347.87	Castro de Avelãs
14715	Castro Laboreiro e Lamas de Mouro (MELGAÇO)	Freguesia	510835899	Lugar da Vila	Castro Laboreiro (MELGAÇO)	4960-061	CASTRO LABOREIRO	junta.laboreiro@gmail.com				160319				União das freguesias de Castro Laboreiro e Lamas de Mouro
7193	Castro Marim (CASTRO MARIM)	Freguesia	501293361	Rua 25 de Abril N.º 14	Castro Marim	8950-122	CASTRO MARIM	geral@jf-castromarim.pt	281531138	281531911	www.jf-castromarim.pt	80402	2826	3047	7934.81	Castro Marim
14054	Castro Verde e Casével (CASTRO VERDE)	Freguesia	510835902	Praça do Município, N.º 3	Castro Verde	7780-217	CASTRO VERDE	jfcastroverde@mail.telepac.pt	286327277	286327273	www.jf-castroverde.pt	20606				União das freguesias de Castro Verde e Casével
6612	Castro Vicente (MOGADOURO)	Freguesia	507169425	Edifício Junta de Freguesia	Castro Vicente (MOGADOURO)	5350-201	CASTRO VICENTE	jf.vicente@sapo.pt	278481123			40808	464	420	3478.65	Castro Vicente
7360	Cativelos (GOUVEIA)	Freguesia	508040884	Rua Sebastião Lopes Morais	Cativelos (GOUVEIA)	6290-061	CATIVELOS	jfcativelos@sapo.pt	238486332	238486332		90603	987	873	1410.68	Cativelos
7392	Cavadoude (GUARDA)	Freguesia	507120710	Cavadoude	Cavadoude (GUARDA)	6300-080	CAVADOUDE	jfcavadoude@gmail.com			www.cavadoude.com	90713	276	366	664.79	Cavadoude
9715	Caveira (SANTA CRUZ DAS FLORES)	Freguesia	512074968	Estrada Regional	Caveira (SANTA CRUZ DAS FLORES)	9970-010	CAVEIRA DAS FLORES SCF	juntafreguesiacaveira@hotmail.com	292542153	292542153		480201	68	78	328.48	Caveira
9599	Cavernães (VISEU)	Freguesia	506921182	Rua da Igreja, N.º 4	Cavernães (VISEU)	3500-376	CAVERNÃES	geral@freguesiadecavernaes.pt	232924381	232924381	www.freguesiadecavernaes.pt	182307	1505	1471	1314.39	Cavernães
6089	Cavez (CABECEIRAS DE BASTO)	Freguesia	507314441	Rua Camilo Castelo Branco	Cavez (CABECEIRAS DE BASTO)	4860-162	CAVEZ	freguesiacavez@hotmail.com	253654289			30407	1810	1599	2679.12	Cavez
8614	Caxarias (OURÉM)	Freguesia	506995240	Largo das Tílias	Caxarias (OURÉM)	2435-045	CAXARIAS	jfcaxarias@sapo.pt	249574565	249574565		142104	2198	2234	1803.43	Caxarias
14249	Cebolais de Cima e Retaxo (CASTELO BRANCO)	Freguesia	510835910	Rua do Outeiro, Nº 83	Cebolais de Cima (CASTELO BRANCO)	6000-500	CEBOLAIS DE CIMA	geral@jf-cebolaisdecimaretaxo.pt	272998356		www.freguesiacebolaisdecima.pt	50226				União das freguesias de Cebolais de Cima e Retaxo
6579	Cedães (MIRANDELA)	Freguesia	506627870	Rua da Escola Velha, N.º 42	Cedães (MIRANDELA)	5370-101	CEDÃES	jfregcedaes@sapo.pt	926807083	278265585		40712	526	455	2543.96	Cedães
14607	Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória (PORTO)	Freguesia	510835929	Praça Pedro Nunes, N.º 16	Cedofeita (PORTO)	4050-466	CEDOFEITA	contabilidade@jf-stildefonso.pt	222057495			131217				União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória
7582	Cedovim (VILA NOVA DE FOZ CÔA)	Freguesia	506746208	Rua do Açougue, N.º 3	Cedovim (VILA NOVA DE FOZ CÔA)	5155-011	CEDOVIM	freguesiacedovim@gmail.com	279777416	279777416	www.cedovim.net	91403	423	434	3210.42	Cedovim
14039	Cedrim e Paradela (SEVER DO VOUGA)	Freguesia	510835937	Largo do Chafariz	Cedrim (SEVER DO VOUGA)	3740-014	CEDRIM	freguesia@cedrimparadela.pt	234551826/968012434	234551826	www.cedrimparadela.pt	11710				União das freguesias de Cedrim e Paradela
9685	Cedros (HORTA)	Freguesia	512074690	Praça (Polivalente)	Cedros	9900-341	HORTA	jcedros@sapo.pt	292946383	292946383	www.cedros-faial.com	470103	878	1048	2453.79	Cedros
9716	Cedros (SANTA CRUZ DAS FLORES)	Freguesia	512096147	Rua Padre José Maria Alvares	Cedros das Flores (SANTA CRUZ DAS FLORES)	9970-061	CEDROS DAS FLORES SCF	juntadoscedros@sapo.pt	292592705	292592705		480202	118	152	1029.82	Cedros
6924	Ceira (COIMBRA)	Freguesia	506929710	Rua Dr. Manuel Chaves e Castro	Ceira (COIMBRA)	3030-853	CEIRA	j.f.ceira@iol.pt	239923351	239923199		60311	3738	4207	1242.49	Ceira
14721	Ceivães e Badim (MONÇÃO)	Freguesia	510835945	Lugar da Valinha	Ceivães (MONÇÃO	4950-132	CEIVÃES	jfceivaesbadim@gmail.com				160435				União das freguesias de Ceivães e Badim
7604	Cela (ALCOBAÇA)	Freguesia	507018290	Largo de Santo André	Cela  (ALCOBAÇA)	2460-352	CELA	juntadacela@gmail.com	262503126	262503126		100106	3022	3426	2582.71	Cela
6686	Celas (VINHAIS)	Freguesia	506900827	Rua do Poulo, N.º 7	Celas (VINHAIS)	5320-021	CELAS	freg.celas@gmail.com	273989279/912776871		www.freguesiacelas.com	41204	395	365	3788.38	Celas
6882	Celavisa (ARGANIL)	Freguesia	506901777	Largo de Santo António (EM 542)	Celavisa (ARGANIL)	3300-204	CELAVISA	jfcelavisa@sapo.pt	235203005		www.celavisa.freguesias.pt	60105	235	283	1527.19	Celavisa
9164	Celeirós (SABROSA)	Freguesia	508560578	Rua Casa Nobre, N.º 47	Celeirós do Douro (SABROSA)	5060-020	CELEIRÓS	celeiros20092009@gmail.com	259939122	259731625		171001	269	267	525.04	Celeirós
14096	Celeirós, Aveleda e Vimieiro (BRAGA)	Freguesia	510835953	Av. Covedelo, N.º 57	Celeirós (BRAGA)	4705-401	CELEIRÓS	geral@freguesia-celeiros.pt	253673209	253673209		30367				União das freguesias de Celeirós, Aveleda e Vimieiro
8720	Cendufe (ARCOS DE VALDEVEZ)	Freguesia	508206537	Lugar do Crasto	Cendufe (ARCOS DE VALDEVEZ)	4970-116	CENDUFE	cendufe.jf@gmail.com	258751621	258751621	www.jf-cendufe.com	160108	417	403	315.80	Cendufe
14129	Cepães e Fareja (FAFE)	Freguesia	510835970	RUA DO PROFESSOR CÂNDIDO MOTA	CEPÃES	4820-022	CEPÃES		253592629			30741				União das freguesias de Cepães e Fareja
5802	Cepelos (VALE DE CAMBRA)	Freguesia	506727467	Casal de Cepelos	Cepelos (VALE DE CAMBRA)	3730-101	CEPELOS	secretaria-jfc@mail.telepac.pt	256464135			11903	1526	1587	1892.83	Cepelos
14831	Cepões, Meijinhos e Melcões (LAMEGO)	Freguesia	510835988	Lugar do Cemitério	Cepões (LAMEGO)	5100-446	CEPÕES	freg.cepoesmeijinhosmelcoes@gmail.com				180527				União das freguesias de Cepões, Meijinhos e Melcões
14280	Cepos e Teixeira (ARGANIL)	Freguesia	510835996	Rua da Eirinha	Cepos (ARGANIL)	3300-222	CEPOS					60119				União das freguesias de Cepos e Teixeira
8683	Cercal (SANTIAGO DO CACÉM)	Freguesia	506638995	Bairro Zeca Afonso	Cercal do Alentejo (SANTIAGO DO CACÉM)	7555-105	CERCAL DO ALENTEJO	j.f.cercal@sapo.pt	269904277	269949325	j.f.cercal@sapo.pt	150903	3215	3882	13748.53	Cercal
9395	Cercosa (MORTÁGUA)	Freguesia	506956962	Rua do Marco da Eira, N.º 8	Cercosa (MORTÁGUA)	3450-013	CERCOSA	juntacercosa@sapo.pt	231923188			180802	401	357	871.52	Cercosa
8932	Cerdal (VALENÇA)	Freguesia	507162145	Largo da Charneca, N.º 1	Bogim  (VALENÇA)	4930-087	CERDAL	freguesiadecerdal@gmail.com	251826921	251826921	www.jf-cerdal.com	160803	1753	1744	1877.70	Cerdal
7494	Cerdeira (SABUGAL)	Freguesia	507224566	Rua do Outeiro, N.º 9	Cerdeira (SABUGAL)	6320-131	CERDEIRA  SBG	freguesiadecerdeira@sapo.pt	271581567	271581567	www.cerdeira.sabugal.pt	91113	251	262	2342.87	Cerdeira
14281	Cerdeira e Moura da Serra (ARGANIL)	Freguesia	510836003	Rua Principal	Cerdeira (ARGANIL)	3305-050	CERDEIRA					60120				União das freguesias de Cerdeira e Moura da Serra
6422	Cerejais (ALFÂNDEGA DA FÉ)	Freguesia	508966132	Rua da Igreja	Cerejais (ALFÂNDEGA DA FÉ)	5350-220	CEREJAIS	freguesiacerejais@gmail.com	279459480	279459480	www.cerejais.com	40103	287	247	1699.96	Cerejais
6925	Cernache (COIMBRA)	Freguesia	508202647	Rua do Moinho das Lapas	Cernache  (COIMBRA)	3040-807	CERNACHE	ritacarneiro23@gmail.com	239947037	239947497	www.jf-cernache.pt	60312	3480	3871	1916.52	Cernache
14277	Cernache do Bonjardim, Nesperal e Palhais (SERTÃ)	Freguesia	510836011	Rua 5 de Janeiro	Cernache do Bonjardim (SERTÃ)	6100-221	CERNACHE DO BONJARDIM	j.f@jf-cernachebonjardim.pt	274808318	274808031		50915				União das freguesias de Cernache do Bonjardim, Nesperal e Palhais
14574	Cernadelo e Lousada (São Miguel e Santa Margarida) (LOUSADA)	Freguesia	510836020	Rua da Junta, N.º 66	São Miguel (LOUSADA)	4620-620	LOUSADA	jfcernadelo@sapo.pt	255813239	255813054		130527				União das freguesias de Cernadelo e Lousada (São Miguel e Santa Margarida)
14797	Cerva e Limões (RIBEIRA DE PENA)	Freguesia	510836038	Praça	Cerva (RIBEIRA DE PENA)	4870-052	CERVA	jfcerva@mail.telepac.pt	259470458	259470458		170908				União das freguesias de Cerva e Limões
6372	Cervães (VILA VERDE)	Freguesia	506919501	Rua Mangoeiros, Louredo, N.º 17	Cervães (VILA VERDE)	4730-100	CERVÃES	juntacervas@portugalmail.pt	253924414/964178962			31309	2064	2027	1089.05	Cervães
9103	Cervos (MONTALEGRE)	Freguesia	507018214	Praça Moura, N.º 4	Cervos (MONTALEGRE)	5470-052	CERVOS	juntadecervos@sapo.pt	276413124/968859530 			170603	464	328	3294.57	Cervos
5748	Cesar (OLIVEIRA DE AZEMÉIS)	Freguesia	507015550	Largo Justino Portal, N.º 16  - Apartado 2035	Cesar (OLIVEIRA DE AZEMÉIS)	3700-616	CESAR	junta.cesar@net.novis.pt	256852246			11302	2685	3288	544.07	Cesar
8265	Cete (PAREDES)	Freguesia	507059611	Rua de Fontielas, N.º2	Cete (PAREDES)	4580-321	CETE	junta.cete@sapo.pt	255753172	255753172		131008	2407	2517	467.58	Cete
9104	Chã (MONTALEGRE)	Freguesia	507990331	São Vicente - Caixa Postal 39	Chã (MONTALEGRE)	5470-071	CHÃ		276549207			170604	1080	928	5097.53	Chã
6522	Chacim (MACEDO DE CAVALEIROS)	Freguesia	506925498	Avenida António Maria da Costa, N.º 9	Chacim (MACEDO DE CAVALEIROS)	5340-092	CHACIM	chacim@jfreguesia.com	278463376		www.chacim.no.sapo.pt	40509	467	341	1942.93	Chacim
8956	Chafé (VIANA DO CASTELO)	Freguesia	506911039	Estrada Sr. Socorro, 17	Chafé (VIANA DO CASTELO)	4935-593	CHAFÉ	juntachafe@gmail.com	258351871	258351872		160940	2750	2507	785.09	Chafé
14156	Chamoim e Vilar (TERRAS DE BOURO)	Freguesia	510836046	Lugar da Lagoa	Chamoim (TERRAS DE BOURO)	4840-050	CHAMOIM	chamoimgeral@gmail.com	253352823	253 352 823		31018				União das freguesias de Chamoim e Vilar
